survey_id,water_id,water_id_num,lon,lat,utm_x,utm_y,transect_location,transect_GRR,transect_id,river_class,year,week,weeks_all,juldate,dry_season,distance_to_water,distance_to_water_rounded,species,species_id,FEEDTYPE_A,feed_type_A_char,species_count
4486,558,558,34.866830,-7.74251,705886,9143716,1,alongside,8,2_midstream,2013,10,32,142,late,364.82,365,G,2,2,browser,1
4488,556,556,34.868700,-7.74446,706091,9143499,1,alongside,8,2_midstream,2013,10,32,142,late,381.26,381,I,1,3,mixed,4
4489,545,545,34.870600,-7.75054,706298,9142826,1,alongside,8,2_midstream,2013,10,32,142,late,180.71,181,I,1,3,mixed,19
4490,542,542,34.869970,-7.75333,706227,9142518,1,alongside,8,2_midstream,2013,10,32,142,late,280.86,281,I,1,3,mixed,5
4491,536,536,34.869420,-7.75826,706164,9141973,1,alongside,8,2_midstream,2013,10,32,142,late,286.03,286,E,3,3,mixed,1
4493,515,515,34.866850,-7.77152,705874,9140507,1,alongside,8,2_midstream,2013,10,32,142,late,327.96,328,I,1,3,mixed,2
4494,508,508,34.861310,-7.77298,705262,9140348,1,alongside,8,2_midstream,2013,10,32,142,late,298.06,298,G,2,2,browser,2
4495,506,506,34.858640,-7.77374,704967,9140266,1,alongside,8,2_midstream,2013,10,32,142,late,274.43,274,I,1,3,mixed,1
4496,505,505,34.857810,-7.77455,704875,9140176,1,alongside,8,2_midstream,2013,10,32,142,late,247.63,248,I,1,3,mixed,13
4497,504,504,34.856620,-7.77622,704743,9139992,1,alongside,8,2_midstream,2013,10,32,142,late,260.77,261,Wh,6,4,omni,2
4498,504,504,34.856460,-7.77642,704725,9139970,1,alongside,8,2_midstream,2013,10,32,142,late,271.19,271,I,1,3,mixed,3
4499,478,478,34.843940,-7.78761,703339,9138739,1,alongside,7,1_upstream,2013,10,32,143,late,177.72,178,K,4,2,browser,5
4500,474,474,34.841150,-7.78983,703030,9138494,1,alongside,7,1_upstream,2013,10,32,143,late,252.13,252,G,2,2,browser,2
4501,464,464,34.837940,-7.79734,702672,9137665,1,alongside,7,1_upstream,2013,10,32,143,late,197.52,198,I,1,3,mixed,13
4502,456,456,34.832280,-7.79425,702049,9138010,1,alongside,7,1_upstream,2013,10,32,143,late,281.48,281,I,1,3,mixed,4
4503,452,452,34.828510,-7.79377,701633,9138065,1,alongside,7,1_upstream,2013,10,32,143,late,304.69,305,I,1,3,mixed,16
4504,451,451,34.826240,-7.79349,701383,9138097,1,alongside,7,1_upstream,2013,10,32,143,late,379.49,379,I,1,3,mixed,20
4505,450,450,34.825330,-7.7937,701283,9138074,1,alongside,7,1_upstream,2013,10,32,143,late,395.95,396,Wb,9,1,grazer,4
4506,427,427,34.806130,-7.80294,699160,9137061,1,alongside,7,1_upstream,2013,10,32,143,late,274.75,275,I,1,3,mixed,13
4507,396,396,34.785730,-7.81423,696905,9135822,1,alongside,7,1_upstream,2013,10,32,143,late,298.43,298,I,1,3,mixed,29
4508,375,375,34.767130,-7.81962,694851,9135234,1,alongside,7,1_upstream,2013,10,32,143,late,256.83,257,I,1,3,mixed,1
4509,363,363,34.757680,-7.82348,693807,9134812,1,alongside,7,1_upstream,2013,10,32,143,late,258.85,259,I,1,3,mixed,9
4510,363,363,34.756660,-7.82371,693694,9134787,1,alongside,7,1_upstream,2013,10,32,143,late,268.78,269,I,1,3,mixed,7
4511,350,350,34.746010,-7.82575,692519,9134566,1,alongside,7,1_upstream,2013,10,32,143,late,283.11,283,I,1,3,mixed,5
4512,312,312,34.713640,-7.83686,688943,9133352,1,alongside,7,1_upstream,2013,10,32,143,late,852.17,852,G,2,2,browser,2
4513,288,288,34.699360,-7.80649,687382,9136717,2,perpendicular,2,1_upstream,2013,10,32,149,late,3970.66,3971,K,4,2,browser,7
4514,288,288,34.694960,-7.80244,686898,9137167,2,perpendicular,2,1_upstream,2013,10,32,149,late,4423.37,4423,I,1,3,mixed,15
4515,288,288,34.691540,-7.80138,686522,9137286,2,perpendicular,2,1_upstream,2013,10,32,149,late,4580.07,4580,I,1,3,mixed,2
4516,288,288,34.690930,-7.80113,686455,9137314,2,perpendicular,2,1_upstream,2013,10,32,149,late,4617.69,4618,K,4,2,browser,2
4517,287,287,34.667790,-7.7831,683910,9139318,2,perpendicular,2,1_upstream,2013,10,32,149,late,7324.84,7325,I,1,3,mixed,5
4518,1316,1316,34.633140,-7.76543,680096,9141287,2,perpendicular,2,1_upstream,2013,10,32,149,late,8533.65,8534,I,1,3,mixed,2
4519,1316,1316,34.632380,-7.76678,680011,9141138,2,perpendicular,2,1_upstream,2013,10,32,149,late,8474.35,8474,I,1,3,mixed,3
4520,1316,1316,34.624410,-7.77442,679129,9140297,2,perpendicular,2,1_upstream,2013,10,32,149,late,7814.1,7814,I,1,3,mixed,3
4521,296,296,34.705350,-7.83949,688028,9133065,1,alongside,6,1_upstream,2013,9,31,150,late,622.49,622,B,10,1,grazer,3
4522,287,287,34.695650,-7.84047,686958,9132961,1,alongside,6,1_upstream,2013,9,31,150,late,275.12,275,K,4,2,browser,10
4523,273,273,34.684560,-7.84634,685732,9132317,1,alongside,6,1_upstream,2013,9,31,150,late,224.29,224,I,1,3,mixed,5
4524,267,267,34.680610,-7.85154,685294,9131743,1,alongside,6,1_upstream,2013,9,31,150,late,282.69,283,B,10,1,grazer,28
4525,257,257,34.676760,-7.85887,684866,9130934,1,alongside,6,1_upstream,2013,9,31,150,late,236.37,236,I,1,3,mixed,15
4526,229,229,34.658740,-7.87104,682874,9129596,1,alongside,6,1_upstream,2013,9,31,150,late,308.18,308,I,1,3,mixed,6
4529,163,163,34.609190,-7.89559,677399,9126903,1,alongside,6,1_upstream,2013,9,31,150,late,242.98,243,I,1,3,mixed,7
4530,158,158,34.605180,-7.89552,676957,9126912,1,alongside,6,1_upstream,2013,9,31,150,late,344.99,345,I,1,3,mixed,12
4531,147,147,34.596000,-7.89648,675944,9126810,1,alongside,6,1_upstream,2013,9,31,150,late,307.02,307,CD,8,4,omni,1
4532,147,147,34.594460,-7.89593,675774,9126871,1,alongside,6,1_upstream,2013,9,31,150,late,394.61,395,I,1,3,mixed,4
4533,133,133,34.570990,-7.90336,673183,9126059,1,alongside,6,1_upstream,2013,9,31,150,late,1584.34,1584,E,3,3,mixed,8
4534,134,134,34.583980,-7.89949,674617,9126482,2,perpendicular,1,1_upstream,2013,9,31,151,late,352.67,353,E,3,3,mixed,1
4535,136,136,34.576170,-7.89076,673760,9127451,2,perpendicular,1,1_upstream,2013,9,31,151,late,1621.62,1622,E,3,3,mixed,12
4536,133,133,34.573560,-7.89047,673472,9127484,2,perpendicular,1,1_upstream,2013,9,31,151,late,1861.39,1861,E,3,3,mixed,5
4537,133,133,34.557640,-7.88926,671717,9127624,2,perpendicular,1,1_upstream,2013,9,31,151,late,3387.88,3388,Z,5,1,grazer,4
4538,133,133,34.556690,-7.88963,671612,9127584,2,perpendicular,1,1_upstream,2013,9,31,151,late,3465.85,3466,I,1,3,mixed,3
4539,133,133,34.537760,-7.87701,669530,9128987,2,perpendicular,1,1_upstream,2013,9,31,151,late,5956.69,5957,CD,8,4,omni,1
4540,133,133,34.542160,-7.87395,670016,9129324,2,perpendicular,1,1_upstream,2013,9,31,151,late,5714.81,5715,K,4,2,browser,4
4541,133,133,34.546720,-7.87223,670520,9129512,2,perpendicular,1,1_upstream,2013,9,31,151,late,5418.18,5418,CD,8,4,omni,1
4542,136,136,34.553320,-7.87041,671249,9129711,2,perpendicular,1,1_upstream,2013,9,31,151,late,4999.86,5000,I,1,3,mixed,6
4543,138,138,34.569960,-7.86123,673087,9130719,2,perpendicular,1,1_upstream,2013,9,31,151,late,4707.73,4708,CD,8,4,omni,1
4544,138,138,34.567320,-7.85812,672797,9131064,2,perpendicular,1,1_upstream,2013,9,31,151,late,5145.22,5145,E,3,3,mixed,2
4545,137,137,34.552990,-7.84079,671224,9132986,2,perpendicular,1,1_upstream,2013,9,31,151,late,7582.5,7582,I,1,3,mixed,3
4562,868,868,35.026970,-7.56382,723647,9163401,1,alongside,10,3_downstream,2013,10,32,152,late,817,817,I,1,3,mixed,26
4563,869,869,35.030190,-7.56487,724002,9163283,1,alongside,10,3_downstream,2013,10,32,152,late,505.4,505,I,1,3,mixed,9
4564,872,872,35.033070,-7.5629,724321,9163500,1,alongside,10,3_downstream,2013,10,32,152,late,505.59,506,I,1,3,mixed,13
4565,893,893,35.043500,-7.5557,725476,9164291,1,alongside,10,3_downstream,2013,10,32,152,late,622.04,622,I,1,3,mixed,1
4566,893,893,35.044710,-7.55438,725610,9164436,1,alongside,10,3_downstream,2013,10,32,152,late,532.41,532,I,1,3,mixed,2
4567,897,897,35.047370,-7.55214,725905,9164683,1,alongside,10,3_downstream,2013,10,32,152,late,356.51,357,I,1,3,mixed,10
4568,898,898,35.046880,-7.5504,725851,9164875,1,alongside,10,3_downstream,2013,10,32,152,late,465.62,466,I,1,3,mixed,8
4570,899,899,35.049730,-7.54891,726167,9165039,1,alongside,10,3_downstream,2013,10,32,152,late,326.53,327,I,1,3,mixed,9
4571,901,901,35.050610,-7.54829,726264,9165107,1,alongside,10,3_downstream,2013,10,32,152,late,315.08,315,I,1,3,mixed,5
4572,905,905,35.053050,-7.54633,726535,9165322,1,alongside,10,3_downstream,2013,10,32,152,late,276.4,276,I,1,3,mixed,2
4573,942,942,35.078360,-7.53181,729336,9166915,1,alongside,10,3_downstream,2013,10,32,152,late,227.49,227,I,1,3,mixed,9
4575,946,946,35.083340,-7.53172,729886,9166923,1,alongside,10,3_downstream,2013,10,32,152,late,413.01,413,E,3,3,mixed,7
4576,948,948,35.084360,-7.53186,729999,9166907,1,alongside,10,3_downstream,2013,10,32,152,late,442.33,442,E,3,3,mixed,5
4577,957,957,35.088510,-7.53051,730457,9167054,1,alongside,10,3_downstream,2013,10,32,152,late,265.7,266,K,4,2,browser,2
4578,961,961,35.090560,-7.52807,730685,9167323,1,alongside,10,3_downstream,2013,10,32,152,late,278.43,278,I,1,3,mixed,1
4581,977,977,35.098430,-7.51836,731559,9168393,1,alongside,10,3_downstream,2013,10,32,152,late,195.73,196,I,1,3,mixed,3
4582,982,982,35.100550,-7.51366,731795,9168911,1,alongside,10,3_downstream,2013,10,32,152,late,342.55,343,I,1,3,mixed,1
4583,982,982,35.101050,-7.51328,731851,9168953,1,alongside,10,3_downstream,2013,10,32,152,late,326.73,327,I,1,3,mixed,9
4584,982,982,35.102210,-7.51216,731979,9169076,1,alongside,10,3_downstream,2013,10,32,152,late,371.44,371,I,1,3,mixed,25
4585,982,982,35.102210,-7.51216,731979,9169076,1,alongside,10,3_downstream,2013,10,32,152,late,371.44,371,Z,5,1,grazer,22
4586,999,999,35.108000,-7.50243,732624,9170150,1,alongside,10,3_downstream,2013,10,32,152,late,345.23,345,I,1,3,mixed,11
4587,999,999,35.108510,-7.50129,732681,9170276,1,alongside,10,3_downstream,2013,10,32,152,late,385.75,386,I,1,3,mixed,4
4588,999,999,35.108540,-7.50044,732685,9170370,1,alongside,10,3_downstream,2013,10,32,152,late,460.99,461,I,1,3,mixed,12
4589,999,999,35.109800,-7.49861,732825,9170571,1,alongside,10,3_downstream,2013,10,32,152,late,604.67,605,I,1,3,mixed,12
4590,999,999,35.112580,-7.49602,733133,9170856,1,alongside,10,3_downstream,2013,10,32,152,late,907.12,907,G,2,2,browser,2
4591,999,999,35.112580,-7.49602,733133,9170856,1,alongside,10,3_downstream,2013,10,32,152,late,907.12,907,Z,5,1,grazer,10
4592,999,999,35.115380,-7.4945,733443,9171023,1,alongside,10,3_downstream,2013,10,32,152,late,1171.7,1172,I,1,3,mixed,27
4593,999,999,35.115380,-7.4945,733443,9171023,1,alongside,10,3_downstream,2013,10,32,152,late,1171.7,1172,Wb,9,1,grazer,4
4594,1022,1022,35.117760,-7.49296,733706,9171192,1,alongside,10,3_downstream,2013,10,32,152,late,903.76,904,I,1,3,mixed,9
4595,1022,1022,35.119180,-7.49217,733864,9171279,1,alongside,10,3_downstream,2013,10,32,152,late,755.25,755,Wb,9,1,grazer,2
4597,1022,1022,35.129840,-7.49228,735041,9171261,1,alongside,10,3_downstream,2013,10,32,152,late,444.81,445,I,1,3,mixed,5
4598,1022,1022,35.131000,-7.49282,735168,9171201,1,alongside,10,3_downstream,2013,10,32,152,late,560.89,561,K,4,2,browser,9
4604,1322,1322,35.237500,-7.45227,746950,9175628,2,perpendicular,5,3_downstream,2013,10,32,153,late,4877.75,4878,I,1,3,mixed,9
4605,1322,1322,35.216860,-7.4257,744685,9178579,2,perpendicular,5,3_downstream,2013,10,32,153,late,6915.8,6916,I,1,3,mixed,5
4606,1322,1322,35.214670,-7.4228,744445,9178901,2,perpendicular,5,3_downstream,2013,10,32,153,late,7212.83,7213,I,1,3,mixed,6
4607,1022,1022,35.161740,-7.3999,738612,9181463,2,perpendicular,5,3_downstream,2013,10,32,153,late,11057.98,11058,I,1,3,mixed,4
4608,1022,1022,35.159130,-7.39769,738325,9181709,2,perpendicular,5,3_downstream,2013,10,32,153,late,11189.08,11189,I,1,3,mixed,6
4609,449,449,34.819400,-7.78664,700632,9138858,2,perpendicular,3,1_upstream,2013,9,31,154,late,1393.66,1394,Wb,9,1,grazer,4
4610,450,450,34.820520,-7.78511,700756,9139026,2,perpendicular,3,1_upstream,2013,9,31,154,late,1479.84,1480,Z,5,1,grazer,2
4611,478,478,34.828600,-7.76347,701658,9141416,2,perpendicular,3,1_upstream,2013,9,31,154,late,3336.24,3336,I,1,3,mixed,1
4612,478,478,34.827860,-7.76062,701578,9141732,2,perpendicular,3,1_upstream,2013,9,31,154,late,3646.92,3647,I,1,3,mixed,3
4614,505,505,34.827850,-7.75339,701580,9142531,2,perpendicular,3,1_upstream,2013,9,31,154,late,4290.57,4291,G,2,2,browser,2
4615,478,478,34.819330,-7.74972,700642,9142941,2,perpendicular,3,1_upstream,2013,9,31,154,late,5168.5,5168,I,1,3,mixed,1
4616,478,478,34.819330,-7.74972,700642,9142941,2,perpendicular,3,1_upstream,2013,9,31,154,late,5168.5,5168,K,4,2,browser,2
4617,452,452,34.815900,-7.7487,700264,9143056,2,perpendicular,3,1_upstream,2013,9,31,154,late,5460.22,5460,I,1,3,mixed,2
4618,435,435,34.808710,-7.7499,699470,9142926,2,perpendicular,3,1_upstream,2013,9,31,154,late,5550.12,5550,K,4,2,browser,1
4619,432,432,34.777310,-7.74772,696007,9143182,2,perpendicular,3,1_upstream,2013,9,31,154,late,6996.74,6997,I,1,3,mixed,1
4620,432,432,34.757750,-7.72383,693860,9145833,2,perpendicular,3,1_upstream,2013,9,31,154,late,10392.56,10393,I,1,3,mixed,4
4621,432,432,34.759560,-7.71888,694062,9146380,2,perpendicular,3,1_upstream,2013,9,31,154,late,10739.37,10739,I,1,3,mixed,1
4623,696,696,34.941490,-7.65473,714167,9153388,1,alongside,9,2_midstream,2013,11,33,158,late,1515.17,1515,I,1,3,mixed,7
4624,700,700,34.946490,-7.65616,714718,9153228,1,alongside,9,2_midstream,2013,11,33,158,late,1161.3,1161,E,3,3,mixed,2
4625,700,700,34.947600,-7.65802,714839,9153022,1,alongside,9,2_midstream,2013,11,33,158,late,924.01,924,E,3,3,mixed,7
4626,703,703,34.953020,-7.66219,715435,9152558,1,alongside,9,2_midstream,2013,11,33,158,late,304.49,304,I,1,3,mixed,26
4627,731,731,34.977220,-7.65852,718108,9152951,1,alongside,9,2_midstream,2013,11,33,158,late,385.75,386,I,1,3,mixed,29
4628,736,736,34.979640,-7.65795,718375,9153013,1,alongside,9,2_midstream,2013,11,33,158,late,423.65,424,I,1,3,mixed,9
4629,737,737,34.981780,-7.6582,718611,9152984,1,alongside,9,2_midstream,2013,11,33,158,late,313.05,313,I,1,3,mixed,5
4630,738,738,34.982760,-7.65837,718719,9152965,1,alongside,9,2_midstream,2013,11,33,158,late,280.79,281,G,2,2,browser,3
4631,743,743,34.985820,-7.65786,719057,9153020,1,alongside,9,2_midstream,2013,11,33,158,late,287.36,287,I,1,3,mixed,4
4632,745,745,34.986710,-7.65681,719156,9153136,1,alongside,9,2_midstream,2013,11,33,158,late,318.51,319,Wb,9,1,grazer,2
4636,794,794,35.003520,-7.62027,721030,9157169,1,alongside,9,2_midstream,2013,11,33,158,late,259.47,259,I,1,3,mixed,47
4637,800,800,35.006390,-7.61786,721347,9157434,1,alongside,9,2_midstream,2013,11,33,158,late,157.51,158,I,1,3,mixed,1
4638,800,800,35.006060,-7.61728,721311,9157498,1,alongside,9,2_midstream,2013,11,33,158,late,212,212,I,1,3,mixed,6
4639,803,803,35.006380,-7.6147,721348,9157784,1,alongside,9,2_midstream,2013,11,33,158,late,264.28,264,I,1,3,mixed,4
4640,808,808,35.006960,-7.61204,721413,9158077,1,alongside,9,2_midstream,2013,11,33,158,late,216.91,217,I,1,3,mixed,22
4641,810,810,35.007040,-7.60998,721423,9158305,1,alongside,9,2_midstream,2013,11,33,158,late,118.6,119,I,1,3,mixed,7
4642,816,816,35.003850,-7.60661,721073,9158680,1,alongside,9,2_midstream,2013,11,33,158,late,264.56,265,G,2,2,browser,1
4643,818,818,34.999410,-7.60355,720584,9159020,1,alongside,9,2_midstream,2013,11,33,158,late,630.08,630,Z,5,1,grazer,9
4644,818,818,34.999990,-7.60128,720650,9159271,1,alongside,9,2_midstream,2013,11,33,158,late,613.33,613,E,3,3,mixed,2
4645,818,818,35.000130,-7.60099,720665,9159303,1,alongside,9,2_midstream,2013,11,33,158,late,613.13,613,I,1,3,mixed,7
4646,818,818,35.001020,-7.59834,720765,9159596,1,alongside,9,2_midstream,2013,11,33,158,late,722.47,722,Z,5,1,grazer,4
4647,818,818,35.001850,-7.59488,720858,9159978,1,alongside,9,2_midstream,2013,11,33,158,late,1012.64,1013,E,3,3,mixed,10
4648,818,818,35.004730,-7.59144,721178,9160357,1,alongside,9,2_midstream,2013,11,33,158,late,1327.49,1327,E,3,3,mixed,18
4649,818,818,35.008080,-7.58984,721548,9160533,1,alongside,9,2_midstream,2013,11,33,158,late,1539.66,1540,Z,5,1,grazer,12
4650,818,818,35.008660,-7.58925,721613,9160598,1,alongside,9,2_midstream,2013,11,33,158,late,1617.97,1618,I,1,3,mixed,13
4651,671,671,34.930200,-7.67627,712910,9151012,2,perpendicular,4,2_midstream,2013,11,33,159,late,1085.88,1086,K,4,2,browser,5
4653,671,671,34.930200,-7.67627,712910,9151012,2,perpendicular,4,2_midstream,2013,11,33,159,late,1085.88,1086,I,1,3,mixed,11
4654,685,685,34.929060,-7.67217,712786,9151466,2,perpendicular,4,2_midstream,2013,11,33,159,late,1292.11,1292,I,1,3,mixed,2
4655,685,685,34.928100,-7.66804,712682,9151923,2,perpendicular,4,2_midstream,2013,11,33,159,late,1528.03,1528,E,3,3,mixed,5
4657,687,687,34.914420,-7.65233,711181,9153667,2,perpendicular,4,2_midstream,2013,11,33,159,late,3726.21,3726,I,1,3,mixed,7
4658,688,688,34.912340,-7.64812,710953,9154134,2,perpendicular,4,2_midstream,2013,11,33,159,late,4192.8,4193,I,1,3,mixed,6
4659,688,688,34.911500,-7.64575,710862,9154397,2,perpendicular,4,2_midstream,2013,11,33,159,late,4430.59,4431,I,1,3,mixed,3
4660,1320,1320,34.910920,-7.63881,710801,9155165,2,perpendicular,4,2_midstream,2013,11,33,159,late,4762.65,4763,I,1,3,mixed,13
4661,1320,1320,34.911410,-7.637,710856,9155364,2,perpendicular,4,2_midstream,2013,11,33,159,late,4628.5,4628,I,1,3,mixed,2
4662,1320,1320,34.918400,-7.61478,711638,9157819,2,perpendicular,4,2_midstream,2013,11,33,159,late,3686.96,3687,I,1,3,mixed,6
4663,1320,1320,34.919060,-7.61409,711711,9157895,2,perpendicular,4,2_midstream,2013,11,33,159,late,3728.7,3729,Z,5,1,grazer,2
4664,1320,1320,34.921760,-7.61068,712011,9158271,2,perpendicular,4,2_midstream,2013,11,33,159,late,3910.46,3910,I,1,3,mixed,3
4665,1320,1320,34.921760,-7.61068,712011,9158271,2,perpendicular,4,2_midstream,2013,11,33,159,late,3910.46,3910,G,2,2,browser,2
4666,1320,1320,34.924200,-7.6089,712281,9158466,2,perpendicular,4,2_midstream,2013,11,33,159,late,4136.95,4137,G,2,2,browser,4
4667,1320,1320,34.924610,-7.60807,712327,9158558,2,perpendicular,4,2_midstream,2013,11,33,159,late,4168.12,4168,I,1,3,mixed,8
4670,661,661,34.927640,-7.68624,712623,9149910,1,alongside,8,2_midstream,2013,11,33,160,late,228,228,E,3,3,mixed,6
4671,660,660,34.925940,-7.68622,712435,9149913,1,alongside,8,2_midstream,2013,11,33,160,late,342.24,342,E,3,3,mixed,1
4672,658,658,34.924330,-7.68606,712257,9149932,1,alongside,8,2_midstream,2013,11,33,160,late,471.25,471,E,3,3,mixed,7
4673,641,641,34.915600,-7.6901,711292,9149489,1,alongside,8,2_midstream,2013,11,33,160,late,325.97,326,I,1,3,mixed,12
4674,578,578,34.870590,-7.71362,706314,9146910,1,alongside,8,2_midstream,2013,11,33,160,late,1463.2,1463,E,3,3,mixed,8
4675,578,578,34.864540,-7.7156,705646,9146693,1,alongside,8,2_midstream,2013,11,33,160,late,1641.19,1641,I,1,3,mixed,2
4676,562,562,34.865840,-7.73755,705779,9144265,1,alongside,8,2_midstream,2013,11,33,160,late,209.02,209,I,1,3,mixed,11
4677,561,561,34.865470,-7.73913,705737,9144090,1,alongside,8,2_midstream,2013,11,33,160,late,274.61,275,I,1,3,mixed,4
4678,561,561,34.865720,-7.74032,705764,9143959,1,alongside,8,2_midstream,2013,11,33,160,late,315.91,316,I,1,3,mixed,14
4679,558,558,34.866680,-7.74227,705869,9143743,1,alongside,8,2_midstream,2013,11,33,160,late,363.93,364,I,1,3,mixed,5
4680,549,549,34.869730,-7.74642,706204,9143282,1,alongside,8,2_midstream,2013,11,33,160,late,375.14,375,I,1,3,mixed,2
4681,544,544,34.870540,-7.75122,706291,9142751,1,alongside,8,2_midstream,2013,11,33,160,late,196.74,197,I,1,3,mixed,6
4682,543,543,34.870440,-7.75182,706279,9142684,1,alongside,8,2_midstream,2013,11,33,160,late,219.51,220,I,1,3,mixed,31
4683,520,520,34.868250,-7.77064,706028,9140604,1,alongside,8,2_midstream,2013,11,33,160,late,306.32,306,K,4,2,browser,6
4684,504,504,34.857120,-7.77571,704798,9140048,1,alongside,8,2_midstream,2013,11,33,160,late,240.05,240,I,1,3,mixed,5
4685,504,504,34.857000,-7.77586,704785,9140032,1,alongside,8,2_midstream,2013,11,33,160,late,241.3,241,I,1,3,mixed,24
4686,504,504,34.857000,-7.77586,704785,9140032,1,alongside,8,2_midstream,2013,11,33,160,late,241.3,241,G,2,2,browser,1
4687,486,486,34.851730,-7.78399,704200,9139135,1,alongside,8,2_midstream,2013,11,33,160,late,379.53,380,I,1,3,mixed,10
4688,478,478,34.843790,-7.78765,703322,9138734,1,alongside,7,1_upstream,2013,11,33,162,late,186.08,186,E,3,3,mixed,7
4690,458,458,34.835090,-7.79576,702358,9137841,1,alongside,7,1_upstream,2013,11,33,162,late,270.35,270,G,2,2,browser,1
4691,456,456,34.832040,-7.79421,702023,9138014,1,alongside,7,1_upstream,2013,11,33,162,late,282.02,282,I,1,3,mixed,1
4692,424,424,34.804940,-7.80439,699028,9136901,1,alongside,7,1_upstream,2013,11,33,162,late,301.5,302,I,1,3,mixed,13
4693,421,421,34.802720,-7.80486,698783,9136850,1,alongside,7,1_upstream,2013,11,33,162,late,397.02,397,I,1,3,mixed,4
4694,415,415,34.798490,-7.80944,698315,9136346,1,alongside,7,1_upstream,2013,11,33,162,late,316.79,317,I,1,3,mixed,16
4695,402,402,34.788790,-7.81251,697243,9136011,1,alongside,7,1_upstream,2013,11,33,162,late,251.46,251,I,1,3,mixed,2
4696,378,378,34.768510,-7.81859,695004,9135348,1,alongside,7,1_upstream,2013,11,33,162,late,259.62,260,I,1,3,mixed,6
4697,356,356,34.752710,-7.82525,693258,9134618,1,alongside,7,1_upstream,2013,11,33,162,late,257.5,258,I,1,3,mixed,5
4698,355,355,34.751070,-7.8244,693077,9134713,1,alongside,7,1_upstream,2013,11,33,162,late,314.04,314,I,1,3,mixed,2
